"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://muru.ru/bitrix/templates/aspro-premier/js/mobile.min.js?178064609316116","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,408","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/mobile.min.js?178064609316116","2026-06-16 10:35:05"
"https://muru.ru/catalog/kukhnya-i-stolovaya/tekstil-dlya-kukhni-i-stolovoy/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,477","","","","","","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/tekstil-dlya-kukhni-i-stolovoy/","2026-06-16 10:35:05"
"https://muru.ru/bitrix/js/rest/client/rest.client.min.js?17806461519240","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,419","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/rest/client/rest.client.min.js?17806461519240","2026-06-16 10:35:05"
"https://muru.ru/include/licenses_detail.php","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","180","180","180","0,027","","0","","","","","0,000","1","1","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,660","","","","","","1.1","","","","","","https://muru.ru/include/licenses_detail.php","2026-06-16 10:35:05"
"https://muru.ru/bitrix/js/pull/protobuf/protobuf.js?1780646157274055","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,521","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/pull/protobuf/protobuf.js?1780646157274055","2026-06-16 10:35:05"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/section-toggle.min.js?1780646093929","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","929","929","929","0,138","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,399","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/section-toggle.min.js?1780646093929","2026-06-16 10:35:05"
"https://muru.ru/catalog/kukhnya-i-stolovaya/khranenie-i-poryadok/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,479","","","","","","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/khranenie-i-poryadok/","2026-06-16 10:35:05"
"https://muru.ru/catalog/kukhnya-i-stolovaya/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","66","16","0","100,000","0","0","0","0","0","0","","","","","","0,472","","","","","","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/","2026-06-16 10:35:05"
"https://muru.ru/bitrix/components/aspro/smartsearch.input/script.min.js?17806461571492","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,401","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/components/aspro/smartsearch.input/script.min.js?17806461571492","2026-06-16 10:35:06"
"https://muru.ru/catalog/podarochnye-karty/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","48","16","0","100,000","0","0","0","0","0","0","","","","","","0,522","","","","","","1.1","","","","","","https://muru.ru/catalog/podarochnye-karty/","2026-06-16 10:35:06"
"https://muru.ru/catalog/vazy-i-aksessuary/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","64","16","0","100,000","0","0","0","0","0","0","","","","","","0,518","","","","","","1.1","","","","","","https://muru.ru/catalog/vazy-i-aksessuary/","2026-06-16 10:35:06"
"https://muru.ru/bitrix/cache/css/s1/aspro-premier/page_c864004c3d4ff1f8850fbb79408166f9/page_c864004c3d4ff1f8850fbb79408166f9_v1.css?17811765843548","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,466","Thu, 11 Jun 2026 11:16:24 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/cache/css/s1/aspro-premier/page_c864004c3d4ff1f8850fbb79408166f9/page_c864004c3d4ff1f8850fbb79408166f9_v1.css?17811765843548","2026-06-16 10:35:06"
"https://muru.ru/catalog/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","180","180","180","0,027","","0","","","","","0,000","1","1","","27","16","0","100,000","0","0","0","0","0","0","","","","","","0,472","","","","","","1.1","","","","","","https://muru.ru/catalog/","2026-06-16 10:35:06"
"https://muru.ru/bitrix/templates/aspro-premier/js/logo.min.js?17806460933052","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,411","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/logo.min.js?17806460933052","2026-06-16 10:35:06"
"https://muru.ru/help/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","180","180","180","0,027","","0","","","","","0,000","1","1","","64","16","0","100,000","0","0","0","0","0","0","","","","","","0,534","","","","","","1.1","","","","","","https://muru.ru/help/","2026-06-16 10:35:06"
"https://muru.ru/bitrix/templates/aspro-premier/vendor/lazysizes.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,470","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/vendor/lazysizes.min.js","2026-06-16 10:35:06"
"https://muru.ru/upload/CPremier/b0d/w2j583kvrmd6hzdq04v15xotilmvvwf3.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,513","Fri, 05 Jun 2026 07:54:51 GMT","","","","","1.1","","","","","","https://muru.ru/upload/CPremier/b0d/w2j583kvrmd6hzdq04v15xotilmvvwf3.svg","2026-06-16 10:35:06"
"https://muru.ru/bitrix/templates/aspro-premier/js/jquery.plugin.min.js?17806460933356","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,454","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/jquery.plugin.min.js?17806460933356","2026-06-16 10:35:07"
"https://muru.ru/catalog/interer/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","66","16","0","100,000","0","0","0","0","0","0","","","","","","0,508","","","","","","1.1","","","","","","https://muru.ru/catalog/interer/","2026-06-16 10:35:07"
"https://muru.ru/catalog/naturalnyy-dekor/korziny-i-pletenye-izdeliya/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","17","16","0","100,000","0","0","0","0","0","0","","","","","","0,510","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/korziny-i-pletenye-izdeliya/","2026-06-16 10:35:07"
"https://muru.ru/catalog/interer/predmety-dekora/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,471","","","","","","1.1","","","","","","https://muru.ru/catalog/interer/predmety-dekora/","2026-06-16 10:35:07"
"https://muru.ru/local/templates/.default/js/fullpage-init.min.js?17806460923979","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,506","Fri, 05 Jun 2026 07:54:52 GMT","","","","","1.1","","","","","","https://muru.ru/local/templates/.default/js/fullpage-init.min.js?17806460923979","2026-06-16 10:35:07"
"https://muru.ru/bitrix/templates/aspro-premier/js/conditional/collaps.min.js?1780646093323","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","323","323","323","0,048","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,407","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/conditional/collaps.min.js?1780646093323","2026-06-16 10:35:07"
"https://muru.ru/bitrix/templates/aspro-premier/js/item-action.min.js?178064609329371","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/item-action.min.js?178064609329371","2026-06-16 10:35:07"
"https://muru.ru/bitrix/templates/aspro-premier/js/phones.min.js?1780646093555","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","555","555","555","0,082","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,477","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/phones.min.js?1780646093555","2026-06-16 10:35:07"
"https://muru.ru/bitrix/js/main/ajax.js?178064615135509","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,494","Fri, 05 Jun 2026 07:55:51 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/main/ajax.js?178064615135509","2026-06-16 10:35:07"
"https://muru.ru/bitrix/templates/aspro-premier/js/custom.min.js?1780646093409","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","409","409","409","0,061","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,472","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/custom.min.js?1780646093409","2026-06-16 10:35:07"
"https://muru.ru/catalog/rasprodazha/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","64","16","0","100,000","0","0","0","0","0","0","","","","","","0,449","","","","","","1.1","","","","","","https://muru.ru/catalog/rasprodazha/","2026-06-16 10:35:07"
"https://muru.ru/bitrix/components/aspro/search.title.options.voice/assets/voice.min.js?17806461571491","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,392","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/components/aspro/search.title.options.voice/assets/voice.min.js?17806461571491","2026-06-16 10:35:07"
"https://muru.ru/bitrix/js/pull/client/pull.client.min.js?178064615749849","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,459","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/pull/client/pull.client.min.js?178064615749849","2026-06-16 10:35:08"
"https://muru.ru/catalog/naturalnyy-dekor/sukhotsvety/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","17","16","0","100,000","0","0","0","0","0","0","","","","","","0,482","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/sukhotsvety/","2026-06-16 10:35:08"
"https://muru.ru/company/contacts/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","180","180","180","0,027","","0","","","","","0,000","1","2","","49","16","0","100,000","0","0","0","0","0","0","","","","","","0,520","","","","","","1.1","","","","","","https://muru.ru/company/contacts/","2026-06-16 10:35:08"
"https://muru.ru/catalog/kukhnya-i-stolovaya/kukhonnye-aksessuary/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,499","","","","","","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/kukhonnye-aksessuary/","2026-06-16 10:35:08"
"https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/bottomMURU/script.min.js?1780646093292","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","292","292","292","0,043","","0","","","","","0,000","1","7","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,508","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/components/bitrix/menu/bottomMURU/script.min.js?1780646093292","2026-06-16 10:35:08"
"https://muru.ru/bitrix/css/ilyaaleksandrov.chatpanel/style.css?17806461488084","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,489","Fri, 05 Jun 2026 07:55:48 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/css/ilyaaleksandrov.chatpanel/style.css?17806461488084","2026-06-16 10:35:08"
"https://muru.ru/bitrix/templates/aspro-premier/js/general.min.js?178064609374397","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,460","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/general.min.js?178064609374397","2026-06-16 10:35:08"
"https://muru.ru/bitrix/js/ilyaaleksandrov.chatpanel/script.js?178064615631494","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,412","Fri, 05 Jun 2026 07:55:56 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/ilyaaleksandrov.chatpanel/script.js?178064615631494","2026-06-16 10:35:08"
"https://muru.ru/bitrix/templates/aspro-premier/js/autoload/dropdown-product.min.js?1780646093877","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","877","877","877","0,130","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,416","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/autoload/dropdown-product.min.js?1780646093877","2026-06-16 10:35:08"
"https://muru.ru/personal/","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","32","16","0","100,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://muru.ru/personal/","2026-06-16 10:35:09"
"https://muru.ru/bitrix/js/pull/protobuf/model.min.js?178064615714190","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,423","Fri, 05 Jun 2026 07:55:57 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/js/pull/protobuf/model.min.js?178064615714190","2026-06-16 10:35:08"
"https://muru.ru/bitrix/templates/aspro-premier/js/lite.bootstrap.min.js?178064609313619","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,482","Fri, 05 Jun 2026 07:54:53 GMT","","","","","1.1","","","","","","https://muru.ru/bitrix/templates/aspro-premier/js/lite.bootstrap.min.js?178064609313619","2026-06-16 10:35:09"
"https://muru.ru/lookbooks/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","180","180","180","0,027","","0","","","","","0,000","1","1","","65","16","0","100,000","0","0","0","0","0","0","","","","","","0,513","","","","","","1.1","","","","","","https://muru.ru/lookbooks/","2026-06-16 10:35:09"
"https://muru.ru/catalog/kukhnya-i-stolovaya/podsvechniki1/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","16","16","0","100,000","0","0","0","0","0","0","","","","","","0,521","","","","","","1.1","","","","","","https://muru.ru/catalog/kukhnya-i-stolovaya/podsvechniki1/","2026-06-16 10:35:09"
"https://muru.ru/upload/iblock/d7b/odqei5rpw48m3pyyec3izdvrobhgibqy.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","577093","577093","577093","85,525","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,615","Fri, 05 Jun 2026 07:54:46 GMT","","","","","1.1","","","","","","https://muru.ru/upload/iblock/d7b/odqei5rpw48m3pyyec3izdvrobhgibqy.png","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/dekorativnye-podstavki-dlya-knig-s-imitatsiey-knig/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,516","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/dekorativnye-podstavki-dlya-knig-s-imitatsiey-knig/","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/nastolnaya-lampa-s-keramicheskim-osnovaniem/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,454","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/nastolnaya-lampa-s-keramicheskim-osnovaniem/","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/nastolnaya-lampa-s-tkanevym-abazhurom/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,534","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/nastolnaya-lampa-s-tkanevym-abazhurom/","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/dekorativnye-podstavki-dlya-knig/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,504","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/dekorativnye-podstavki-dlya-knig/","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/keramicheskiy-salatnik-liniya/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,522","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/keramicheskiy-salatnik-liniya/","2026-06-16 10:35:09"
"https://muru.ru/catalog/tekstil/spalnya/keramicheskoe-glubokoe-blyudo-liniya/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,514","","","","","","1.1","","","","","","https://muru.ru/catalog/tekstil/spalnya/keramicheskoe-glubokoe-blyudo-liniya/","2026-06-16 10:35:09"
"https://muru.ru/upload/iblock/2a1/dtwh2x8e5f29t8fqap5tojgynapxi1b9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","928670","928670","928670","137,629","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,471","Fri, 05 Jun 2026 07:54:46 GMT","","","","","1.1","","","","","","https://muru.ru/upload/iblock/2a1/dtwh2x8e5f29t8fqap5tojgynapxi1b9.png","2026-06-16 10:35:10"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-350-mm-230434715/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,510","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-350-mm-230434715/","2026-06-16 10:35:10"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/aromaticheskaya-svecha-v-stekle-individualnyy-dizayn-1168058450/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,539","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/aromaticheskaya-svecha-v-stekle-individualnyy-dizayn-1168058450/","2026-06-16 10:35:10"
"https://muru.ru/upload/iblock/eea/kpa5w0p3gjqji3oricl6fji6ppkh1o8q.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1147038","1147038","1147038","169,991","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,425","Fri, 05 Jun 2026 07:54:48 GMT","","","","","1.1","","","","","","https://muru.ru/upload/iblock/eea/kpa5w0p3gjqji3oricl6fji6ppkh1o8q.png","2026-06-16 10:35:10"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/vaza-steklyannaya-1254214807/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,519","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/vaza-steklyannaya-1254214807/","2026-06-16 10:35:10"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-420-mm/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,533","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-420-mm/","2026-06-16 10:35:10"
"https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-350-mm-114623661/","text/html; charset=UTF-8","503","Service Unavailable","Non-Indexable","Server Error","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","2","1","0","6,250","0","0","0","0","0","0","","","","","","0,533","","","","","","1.1","","","","","","https://muru.ru/catalog/naturalnyy-dekor/svechi/nabor-konicheskikh-svechey-taper-set-2-350-mm-114623661/","2026-06-16 10:35:10"
